cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,endpoint,source
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,2,0.062,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,2,0.07,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,2,0.1,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,2,0.114,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cyprinus carpio,NA,A,LC50,2,0.28,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Anabaena variabilis,NA,C,NOEC,5,1,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Chlorella vulgaris,NA,C,NOEC,5,1,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Nostoc commune,NA,A,IC50,5,41.7,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Anabaena variabilis,NA,A,IC50,5,6,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Chlorella vulgaris,NA,A,IC50,5,7.8,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Peltodytes sp,NA,A,LC50,4,8e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Notemigonus crysoleucas,NA,A,LC50,4,0.035,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis cyanellus,NA,A,LC50,4,0.0225,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gambusia affinis,NA,A,LC50,4,0.215,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Anguilla anguilla,NA,A,LC50,4,0.54,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Anguilla anguilla,NA,A,LC50,3,0.59,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Anguilla anguilla,NA,A,LC50,2,0.69,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,2,1.1e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,1,3e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,2,3e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,1,1.3e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,1,1.7e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,1,2e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,2,2.5e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,2,8e-5,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,0.00107,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Penaeus vannamei,NA,A,LC50,2,0.0048,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,4,0.0264,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.2,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.506,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,4,1.02,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Tilapia zillii,NA,A,LC50,4,0.0227,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,2,0.344,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,1,9.53e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cyprinus carpio,NA,C,NOEC,14,0.0224,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Anopheles coustani,NA,A,LC50,2,0.022,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex sp,NA,A,LC50,1,0.026,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gambusia affinis,NA,A,LC50,4,4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Opsanus beta,NA,A,LC50,4,0.52,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia ambigua,NA,A,LC50,2,3.5e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,5.6e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Anopheles albimanus,NA,A,LC50,2,0.008,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Atherinops affinis,NA,A,LC50,4,0.0045,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Menidia beryllina,NA,A,LC50,4,0.0102,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Tilapia nilotica,NA,A,LC50,4,0.151,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Tilapia aurea,NA,A,LC50,4,0.418,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,3,0.151,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.008,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.203,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,3,0.008,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.0114,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,3,0.22,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,2,0.248,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3.2e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Chironomus riparius,NA,A,LC50,4,9e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,1.1e-4,mg/L,Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,4,1.1e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,4,2.1e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,4,2.2e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,4,5.8e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gibelion catla,NA,A,LC50,4,1.66,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Labeo rohita,NA,A,LC50,3.5,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cirrhinus mrigala,NA,A,LC50,4,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Labeo rohita,NA,A,LC50,4,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gibelion catla,NA,A,LC50,3,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cirrhinus mrigala,NA,A,LC50,3.5,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gibelion catla,NA,A,LC50,3.5,2.35,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gibelion catla,NA,A,LC50,2,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cirrhinus mrigala,NA,A,LC50,2.5,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gibelion catla,NA,A,LC50,2.5,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Labeo rohita,NA,A,LC50,2.5,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cirrhinus mrigala,NA,A,LC50,3,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Labeo rohita,NA,A,LC50,3,3.32,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Labeo rohita,NA,A,LC50,2,4.7,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Cirrhinus mrigala,NA,A,LC50,2,6.64,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Tandanus tandanus,NA,C,NOEC,43,0.00232,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,FISH,Tandanus tandanus,NA,C,NOEC,43,0.0117,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Dunaliella tertiolecta,NA,C,NOEC,4,0.4,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Dunaliella tertiolecta,NA,A,EC50,4,0.769,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Oscillatoria sp,NA,A,EC50,4,0.33,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,ALGAE,Chlorella sp,NA,A,EC50,4,1.29,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,FISH,Channa punctata,NA,A,LC50,4,0.365,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.12,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,C,EC50,4,0.0549,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.122,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.14,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.17,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,4,0.13,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Carassius carassius,NA,A,LC50,4,0.014,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.098,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0024,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus clarkii,NA,A,LC50,4,0.018,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Ictalurus punctatus,NA,A,LC50,4,0.28,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Claassenia sabulosa,NA,A,LC50,4,5.7e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Pteronarcys californica,NA,A,LC50,4,0.01,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Chironomus tentans,NA,A,EC50,2,0.0064,mg/L,Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Brachionus calyciflorus,NA,C,NOEC,3,0.1,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Aedes aegypti,NA,A,LC50,1,0.0015,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex pipiens,NA,A,LC50,1,0.0055,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1e-4,mg/L,"Reproduction: Change in male and/or female reproductive ability, fertilization and fertilization rate. Includes vegetative reproductive processes.",EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,2,0.001,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,1,0.0037,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Palaemonetes pugio,NA,A,LC50,4,3.7e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Danio rerio,NA,C,LC50,10,0.43,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.041,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.041,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.045,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,1.9e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culicoides sp,NA,A,LC50,1,5e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Morone saxatilis,NA,A,LC50,4,5.8e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Melanotaenia fluviatilis,NA,A,LC50,3,0.169,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Melanotaenia fluviatilis,NA,A,LC50,4,0.122,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Melanotaenia fluviatilis,NA,A,LC50,2,0.244,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Streptocephalus sudanicus,NA,A,EC50,2,0.00348,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Streptocephalus sudanicus,NA,A,EC50,1,0.00825,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Ctenopharyngodon idella,NA,A,LC50,4,0.05,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Ctenopharyngodon idella,NA,A,LC50,2,0.21,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Ctenopharyngodon idella,NA,A,LC50,3,0.12,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,0.00712,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,EC50,3,0.0212,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Brachionus angularis,NA,C,NOEC,15,2e-4,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Keratella cochlearis,NA,C,NOEC,29,2e-4,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Lecane luna,NA,C,NOEC,52,2.15e-4,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,2,0.58,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0071,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex quinquefasciatus,NA,A,LC50,1,9.4e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex pipiens,NA,A,LC50,1,3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex quinquefasciatus,NA,A,LC50,1,8e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Anopheles gambiae,NA,A,LC50,1,0.0014,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis mossambicus,NA,A,LC50,4,0.052,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,2,9e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,1,0.0014,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0026,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.011,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0017,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0018,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0024,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0025,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.14,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0042,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus clarkii,NA,A,LC50,4,0.0054,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0071,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus clarkii,NA,A,LC50,4,0.0134,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.015,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus clarkii,NA,A,LC50,4,0.0184,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus clarkii,NA,A,LC50,4,0.026,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.051,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.073,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.098,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.205,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.227,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Salvelinus namaycush,NA,A,LC50,4,0.244,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Ictalurus punctatus,NA,A,LC50,4,0.28,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Americamysis bahia,NA,C,MATC,28,2.83e-6,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,FISH,Lepomis macrochirus,NA,A,LC50,2,0.00531,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,7.88e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Gambusia affinis,NA,A,LC50,2,0.45,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,LC50,2,0.163,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,2,6e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis mossambicus,NA,A,LC50,4,0.0048,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,4.1e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,4.1e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,4.1e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.3e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.3e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.9e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.9e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1.9e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,2.3e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,2.3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,2.3e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3.3e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3.3e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3.6e-4,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3.6e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,8e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEL,60,3.5e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,7,3.5e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,7,6.7e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,7,6.8e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,7,6.9e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,7,7.2e-4,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Aedes triseriatus,NA,A,LC50,1,2e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Aedes aegypti,NA,A,LC50,1,3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex restuans,NA,A,LC50,1,3.2e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Culex melanurus,NA,A,LC50,1,4.6e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Aedes vexans,NA,A,LC50,1,4.9e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Aedes canadensis,NA,A,LC50,1,8.6e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,C,NOEC,32,0.00302,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,C,NOEC,7,0.00615,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,C,NOEC,7,0.00302,mg/L,Growth,EnviroTox DB
2921882,Chlorpyrifos,FISH,Clarias gariepinus,NA,A,NOEC,4,0.0092,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Clarias gariepinus,NA,A,LC50,4,0.92,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Paratya australiensis,NA,A,LC50,4,8e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,4,0.0987,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Moina australiensis,NA,A,EC50,2,1e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia carinata,NA,A,EC50,1,1.3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Simocephalus vetulus,NA,A,EC50,1,1.5e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Moina australiensis,NA,A,EC50,1,1.6e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,1,1.7e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,EC50,2,7e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia carinata,NA,A,EC50,2,9e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Simocephalus vetulus,NA,A,EC50,2,9e-5,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,3e-4,mg/L,Population,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,C,NOEC,21,1e-5,mg/L,Reproduction,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Thamnocephalus platyurus,NA,A,LC50,1,5.3e-4,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,7.4e-4,mg/L,Intoxication,EnviroTox DB
2921882,Chlorpyrifos,AMPHIB,Rana limnocharis,NA,A,LC50,2,2.401,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,4,0.117,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,3,0.12,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Oreochromis niloticus,NA,A,LC50,2,0.124,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Bidyanus bidyanus,NA,A,LC50,4,0.017,mg/L,Mortality,EnviroTox DB
2921882,Chlorpyrifos,FISH,Danio rerio,NA,A,LC50,4,1.6,mg/L,Mortality,EnviroTox DB
